date,city,product,category,tier,population_weight,demand_units
2022-06-20,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,55
2022-06-20,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,39
2022-06-20,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,77
2022-06-20,Bid,Paracetamol,fever_cold,tier2,0.12,51
2022-06-20,Bid,Azithromycin,antibiotic,tier2,0.12,47
2022-06-20,Bid,ORS Sachets,OTC,tier2,0.12,127
2022-06-20,Bid,Cetirizine,OTC,tier2,0.12,104
2022-06-20,Bid,Metformin,chronic,tier2,0.12,49
2022-06-20,Bid,Insulin Glargine,chronic,tier2,0.12,29
2022-06-20,Bid,Omeprazole,gastro,tier2,0.12,70
2022-06-20,Bid,Amoxicillin,antibiotic,tier2,0.12,69
2022-06-20,Bid,Vitamin D3,chronic,tier2,0.12,37
2022-06-20,Bid,Ibuprofen,fever_cold,tier2,0.12,53
2022-06-27,Mumbai,Paracetamol,fever_cold,metro,1.0,1724
2022-06-27,Mumbai,Azithromycin,antibiotic,metro,1.0,1135
2022-06-27,Mumbai,ORS Sachets,OTC,metro,1.0,2630
2022-06-27,Mumbai,Cetirizine,OTC,metro,1.0,2593
2022-06-27,Mumbai,Metformin,chronic,metro,1.0,1451
2022-06-27,Mumbai,Insulin Glargine,chronic,metro,1.0,749
2022-06-27,Mumbai,Omeprazole,gastro,metro,1.0,2011
2022-06-27,Mumbai,Amoxicillin,antibiotic,metro,1.0,1482
2022-06-27,Mumbai,Vitamin D3,chronic,metro,1.0,963
2022-06-27,Mumbai,Ibuprofen,fever_cold,metro,1.0,1577
2022-06-27,Pune,Paracetamol,fever_cold,metro,0.75,1566
2022-06-27,Pune,Azithromycin,antibiotic,metro,0.75,979
2022-06-27,Pune,ORS Sachets,OTC,metro,0.75,2704
2022-06-27,Pune,Cetirizine,OTC,metro,0.75,1967
2022-06-27,Pune,Metformin,chronic,metro,0.75,1054
2022-06-27,Pune,Insulin Glargine,chronic,metro,0.75,585
2022-06-27,Pune,Omeprazole,gastro,metro,0.75,1078
2022-06-27,Pune,Amoxicillin,antibiotic,metro,0.75,1307
2022-06-27,Pune,Vitamin D3,chronic,metro,0.75,756
2022-06-27,Pune,Ibuprofen,fever_cold,metro,0.75,1248
2022-06-27,Nagpur,Paracetamol,fever_cold,tier1,0.55,541
2022-06-27,Nagpur,Azithromycin,antibiotic,tier1,0.55,331
2022-06-27,Nagpur,ORS Sachets,OTC,tier1,0.55,1059
2022-06-27,Nagpur,Cetirizine,OTC,tier1,0.55,660
2022-06-27,Nagpur,Metformin,chronic,tier1,0.55,472
2022-06-27,Nagpur,Insulin Glargine,chronic,tier1,0.55,227
2022-06-27,Nagpur,Omeprazole,gastro,tier1,0.55,494
2022-06-27,Nagpur,Amoxicillin,antibiotic,tier1,0.55,401
2022-06-27,Nagpur,Vitamin D3,chronic,tier1,0.55,322
2022-06-27,Nagpur,Ibuprofen,fever_cold,tier1,0.55,485
2022-06-27,Thane,Paracetamol,fever_cold,tier1,0.5,434
2022-06-27,Thane,Azithromycin,antibiotic,tier1,0.5,380
2022-06-27,Thane,ORS Sachets,OTC,tier1,0.5,1099
2022-06-27,Thane,Cetirizine,OTC,tier1,0.5,790
2022-06-27,Thane,Metformin,chronic,tier1,0.5,399
2022-06-27,Thane,Insulin Glargine,chronic,tier1,0.5,246
2022-06-27,Thane,Omeprazole,gastro,tier1,0.5,610
2022-06-27,Thane,Amoxicillin,antibiotic,tier1,0.5,353
2022-06-27,Thane,Vitamin D3,chronic,tier1,0.5,297
2022-06-27,Thane,Ibuprofen,fever_cold,tier1,0.5,457
2022-06-27,Nashik,Paracetamol,fever_cold,tier1,0.42,437
2022-06-27,Nashik,Azithromycin,antibiotic,tier1,0.42,221
2022-06-27,Nashik,ORS Sachets,OTC,tier1,0.42,810
2022-06-27,Nashik,Cetirizine,OTC,tier1,0.42,563
2022-06-27,Nashik,Metformin,chronic,tier1,0.42,337
2022-06-27,Nashik,Insulin Glargine,chronic,tier1,0.42,195
2022-06-27,Nashik,Omeprazole,gastro,tier1,0.42,333
2022-06-27,Nashik,Amoxicillin,antibiotic,tier1,0.42,323
2022-06-27,Nashik,Vitamin D3,chronic,tier1,0.42,244
2022-06-27,Nashik,Ibuprofen,fever_cold,tier1,0.42,363
2022-06-27,Aurangabad,Paracetamol,fever_cold,tier1,0.38,404
2022-06-27,Aurangabad,Azithromycin,antibiotic,tier1,0.38,261
2022-06-27,Aurangabad,ORS Sachets,OTC,tier1,0.38,791
2022-06-27,Aurangabad,Cetirizine,OTC,tier1,0.38,546
2022-06-27,Aurangabad,Metformin,chronic,tier1,0.38,275
2022-06-27,Aurangabad,Insulin Glargine,chronic,tier1,0.38,158
2022-06-27,Aurangabad,Omeprazole,gastro,tier1,0.38,407
2022-06-27,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,293
2022-06-27,Aurangabad,Vitamin D3,chronic,tier1,0.38,208
2022-06-27,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,320
2022-06-27,Solapur,Paracetamol,fever_cold,tier2,0.3,157
2022-06-27,Solapur,Azithromycin,antibiotic,tier2,0.3,122
2022-06-27,Solapur,ORS Sachets,OTC,tier2,0.3,308
2022-06-27,Solapur,Cetirizine,OTC,tier2,0.3,204
2022-06-27,Solapur,Metformin,chronic,tier2,0.3,131
2022-06-27,Solapur,Insulin Glargine,chronic,tier2,0.3,71
2022-06-27,Solapur,Omeprazole,gastro,tier2,0.3,164
2022-06-27,Solapur,Amoxicillin,antibiotic,tier2,0.3,150
2022-06-27,Solapur,Vitamin D3,chronic,tier2,0.3,90
2022-06-27,Solapur,Ibuprofen,fever_cold,tier2,0.3,148
2022-06-27,Kolhapur,Paracetamol,fever_cold,tier2,0.28,133
2022-06-27,Kolhapur,Azithromycin,antibiotic,tier2,0.28,98
2022-06-27,Kolhapur,ORS Sachets,OTC,tier2,0.28,330
2022-06-27,Kolhapur,Cetirizine,OTC,tier2,0.28,184
2022-06-27,Kolhapur,Metformin,chronic,tier2,0.28,119
2022-06-27,Kolhapur,Insulin Glargine,chronic,tier2,0.28,68
2022-06-27,Kolhapur,Omeprazole,gastro,tier2,0.28,154
2022-06-27,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,132
2022-06-27,Kolhapur,Vitamin D3,chronic,tier2,0.28,85
2022-06-27,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,154
2022-06-27,Amravati,Paracetamol,fever_cold,tier2,0.25,122
2022-06-27,Amravati,Azithromycin,antibiotic,tier2,0.25,91
2022-06-27,Amravati,ORS Sachets,OTC,tier2,0.25,273
2022-06-27,Amravati,Cetirizine,OTC,tier2,0.25,177
2022-06-27,Amravati,Metformin,chronic,tier2,0.25,110
2022-06-27,Amravati,Insulin Glargine,chronic,tier2,0.25,67
2022-06-27,Amravati,Omeprazole,gastro,tier2,0.25,136
2022-06-27,Amravati,Amoxicillin,antibiotic,tier2,0.25,111
2022-06-27,Amravati,Vitamin D3,chronic,tier2,0.25,75
2022-06-27,Amravati,Ibuprofen,fever_cold,tier2,0.25,111
2022-06-27,Nanded,Paracetamol,fever_cold,tier2,0.22,97
2022-06-27,Nanded,Azithromycin,antibiotic,tier2,0.22,72
2022-06-27,Nanded,ORS Sachets,OTC,tier2,0.22,188
2022-06-27,Nanded,Cetirizine,OTC,tier2,0.22,215
2022-06-27,Nanded,Metformin,chronic,tier2,0.22,92
2022-06-27,Nanded,Insulin Glargine,chronic,tier2,0.22,52
2022-06-27,Nanded,Omeprazole,gastro,tier2,0.22,131
2022-06-27,Nanded,Amoxicillin,antibiotic,tier2,0.22,80
2022-06-27,Nanded,Vitamin D3,chronic,tier2,0.22,63
2022-06-27,Nanded,Ibuprofen,fever_cold,tier2,0.22,106
2022-06-27,Sangli,Paracetamol,fever_cold,tier2,0.2,119
2022-06-27,Sangli,Azithromycin,antibiotic,tier2,0.2,76
2022-06-27,Sangli,ORS Sachets,OTC,tier2,0.2,224
2022-06-27,Sangli,Cetirizine,OTC,tier2,0.2,164
2022-06-27,Sangli,Metformin,chronic,tier2,0.2,86
2022-06-27,Sangli,Insulin Glargine,chronic,tier2,0.2,48
2022-06-27,Sangli,Omeprazole,gastro,tier2,0.2,98
2022-06-27,Sangli,Amoxicillin,antibiotic,tier2,0.2,84
2022-06-27,Sangli,Vitamin D3,chronic,tier2,0.2,57
2022-06-27,Sangli,Ibuprofen,fever_cold,tier2,0.2,97
2022-06-27,Jalgaon,Paracetamol,fever_cold,tier2,0.22,113
2022-06-27,Jalgaon,Azithromycin,antibiotic,tier2,0.22,103
2022-06-27,Jalgaon,ORS Sachets,OTC,tier2,0.22,236
2022-06-27,Jalgaon,Cetirizine,OTC,tier2,0.22,148
2022-06-27,Jalgaon,Metformin,chronic,tier2,0.22,92
2022-06-27,Jalgaon,Insulin Glargine,chronic,tier2,0.22,54
2022-06-27,Jalgaon,Omeprazole,gastro,tier2,0.22,140
2022-06-27,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,86
2022-06-27,Jalgaon,Vitamin D3,chronic,tier2,0.22,61
2022-06-27,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,114
2022-06-27,Akola,Paracetamol,fever_cold,tier2,0.18,84
2022-06-27,Akola,Azithromycin,antibiotic,tier2,0.18,61
2022-06-27,Akola,ORS Sachets,OTC,tier2,0.18,187
2022-06-27,Akola,Cetirizine,OTC,tier2,0.18,145
2022-06-27,Akola,Metformin,chronic,tier2,0.18,78
2022-06-27,Akola,Insulin Glargine,chronic,tier2,0.18,42
2022-06-27,Akola,Omeprazole,gastro,tier2,0.18,96
2022-06-27,Akola,Amoxicillin,antibiotic,tier2,0.18,75
2022-06-27,Akola,Vitamin D3,chronic,tier2,0.18,54
2022-06-27,Akola,Ibuprofen,fever_cold,tier2,0.18,87
2022-06-27,Latur,Paracetamol,fever_cold,tier2,0.17,96
2022-06-27,Latur,Azithromycin,antibiotic,tier2,0.17,67
2022-06-27,Latur,ORS Sachets,OTC,tier2,0.17,194
2022-06-27,Latur,Cetirizine,OTC,tier2,0.17,145
2022-06-27,Latur,Metformin,chronic,tier2,0.17,66
2022-06-27,Latur,Insulin Glargine,chronic,tier2,0.17,41
2022-06-27,Latur,Omeprazole,gastro,tier2,0.17,97
2022-06-27,Latur,Amoxicillin,antibiotic,tier2,0.17,78
2022-06-27,Latur,Vitamin D3,chronic,tier2,0.17,49
2022-06-27,Latur,Ibuprofen,fever_cold,tier2,0.17,76
2022-06-27,Dhule,Paracetamol,fever_cold,tier2,0.16,81
2022-06-27,Dhule,Azithromycin,antibiotic,tier2,0.16,61
2022-06-27,Dhule,ORS Sachets,OTC,tier2,0.16,200
2022-06-27,Dhule,Cetirizine,OTC,tier2,0.16,123
2022-06-27,Dhule,Metformin,chronic,tier2,0.16,70
2022-06-27,Dhule,Insulin Glargine,chronic,tier2,0.16,39
2022-06-27,Dhule,Omeprazole,gastro,tier2,0.16,86
2022-06-27,Dhule,Amoxicillin,antibiotic,tier2,0.16,65
2022-06-27,Dhule,Vitamin D3,chronic,tier2,0.16,50
2022-06-27,Dhule,Ibuprofen,fever_cold,tier2,0.16,79
2022-06-27,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,133
2022-06-27,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,65
2022-06-27,Ahmednagar,ORS Sachets,OTC,tier2,0.2,233
2022-06-27,Ahmednagar,Cetirizine,OTC,tier2,0.2,152
2022-06-27,Ahmednagar,Metformin,chronic,tier2,0.2,80
2022-06-27,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,48
2022-06-27,Ahmednagar,Omeprazole,gastro,tier2,0.2,111
2022-06-27,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,113
2022-06-27,Ahmednagar,Vitamin D3,chronic,tier2,0.2,59
2022-06-27,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,85
2022-06-27,Chandrapur,Paracetamol,fever_cold,tier2,0.15,83
2022-06-27,Chandrapur,Azithromycin,antibiotic,tier2,0.15,41
2022-06-27,Chandrapur,ORS Sachets,OTC,tier2,0.15,160
2022-06-27,Chandrapur,Cetirizine,OTC,tier2,0.15,122
2022-06-27,Chandrapur,Metformin,chronic,tier2,0.15,66
2022-06-27,Chandrapur,Insulin Glargine,chronic,tier2,0.15,38
2022-06-27,Chandrapur,Omeprazole,gastro,tier2,0.15,78
2022-06-27,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,62
2022-06-27,Chandrapur,Vitamin D3,chronic,tier2,0.15,43
2022-06-27,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,64
2022-06-27,Parbhani,Paracetamol,fever_cold,tier2,0.14,78
2022-06-27,Parbhani,Azithromycin,antibiotic,tier2,0.14,43
2022-06-27,Parbhani,ORS Sachets,OTC,tier2,0.14,142
2022-06-27,Parbhani,Cetirizine,OTC,tier2,0.14,100
2022-06-27,Parbhani,Metformin,chronic,tier2,0.14,60
2022-06-27,Parbhani,Insulin Glargine,chronic,tier2,0.14,37
2022-06-27,Parbhani,Omeprazole,gastro,tier2,0.14,66
2022-06-27,Parbhani,Amoxicillin,antibiotic,tier2,0.14,46
2022-06-27,Parbhani,Vitamin D3,chronic,tier2,0.14,42
2022-06-27,Parbhani,Ibuprofen,fever_cold,tier2,0.14,67
2022-06-27,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,72
2022-06-27,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,44
2022-06-27,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,136
2022-06-27,Ichalkaranji,Cetirizine,OTC,tier2,0.13,110
2022-06-27,Ichalkaranji,Metformin,chronic,tier2,0.13,57
2022-06-27,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,28
2022-06-27,Ichalkaranji,Omeprazole,gastro,tier2,0.13,68
2022-06-27,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,56
2022-06-27,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,37
2022-06-27,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,73
2022-06-27,Bid,Paracetamol,fever_cold,tier2,0.12,61
2022-06-27,Bid,Azithromycin,antibiotic,tier2,0.12,43
2022-06-27,Bid,ORS Sachets,OTC,tier2,0.12,140
2022-06-27,Bid,Cetirizine,OTC,tier2,0.12,90
2022-06-27,Bid,Metformin,chronic,tier2,0.12,46
2022-06-27,Bid,Insulin Glargine,chronic,tier2,0.12,28
2022-06-27,Bid,Omeprazole,gastro,tier2,0.12,72
2022-06-27,Bid,Amoxicillin,antibiotic,tier2,0.12,48
2022-06-27,Bid,Vitamin D3,chronic,tier2,0.12,34
2022-06-27,Bid,Ibuprofen,fever_cold,tier2,0.12,63
2022-07-04,Mumbai,Paracetamol,fever_cold,metro,1.0,1740
2022-07-04,Mumbai,Azithromycin,antibiotic,metro,1.0,1127
2022-07-04,Mumbai,ORS Sachets,OTC,metro,1.0,3681
2022-07-04,Mumbai,Cetirizine,OTC,metro,1.0,2950
2022-07-04,Mumbai,Metformin,chronic,metro,1.0,1567
2022-07-04,Mumbai,Insulin Glargine,chronic,metro,1.0,833
2022-07-04,Mumbai,Omeprazole,gastro,metro,1.0,2031
2022-07-04,Mumbai,Amoxicillin,antibiotic,metro,1.0,1315
2022-07-04,Mumbai,Vitamin D3,chronic,metro,1.0,949
2022-07-04,Mumbai,Ibuprofen,fever_cold,metro,1.0,1610
2022-07-04,Pune,Paracetamol,fever_cold,metro,0.75,1364
2022-07-04,Pune,Azithromycin,antibiotic,metro,0.75,784
2022-07-04,Pune,ORS Sachets,OTC,metro,0.75,2629
2022-07-04,Pune,Cetirizine,OTC,metro,0.75,2122
2022-07-04,Pune,Metformin,chronic,metro,0.75,1069
2022-07-04,Pune,Insulin Glargine,chronic,metro,0.75,615
2022-07-04,Pune,Omeprazole,gastro,metro,0.75,1405
2022-07-04,Pune,Amoxicillin,antibiotic,metro,0.75,986
2022-07-04,Pune,Vitamin D3,chronic,metro,0.75,731
2022-07-04,Pune,Ibuprofen,fever_cold,metro,0.75,1056
2022-07-04,Nagpur,Paracetamol,fever_cold,tier1,0.55,642
2022-07-04,Nagpur,Azithromycin,antibiotic,tier1,0.55,364
2022-07-04,Nagpur,ORS Sachets,OTC,tier1,0.55,1052
2022-07-04,Nagpur,Cetirizine,OTC,tier1,0.55,726
2022-07-04,Nagpur,Metformin,chronic,tier1,0.55,486
2022-07-04,Nagpur,Insulin Glargine,chronic,tier1,0.55,229
2022-07-04,Nagpur,Omeprazole,gastro,tier1,0.55,527
2022-07-04,Nagpur,Amoxicillin,antibiotic,tier1,0.55,445
2022-07-04,Nagpur,Vitamin D3,chronic,tier1,0.55,312
2022-07-04,Nagpur,Ibuprofen,fever_cold,tier1,0.55,530
2022-07-04,Thane,Paracetamol,fever_cold,tier1,0.5,584
2022-07-04,Thane,Azithromycin,antibiotic,tier1,0.5,350
2022-07-04,Thane,ORS Sachets,OTC,tier1,0.5,833
2022-07-04,Thane,Cetirizine,OTC,tier1,0.5,720
2022-07-04,Thane,Metformin,chronic,tier1,0.5,391
2022-07-04,Thane,Insulin Glargine,chronic,tier1,0.5,243
2022-07-04,Thane,Omeprazole,gastro,tier1,0.5,431
2022-07-04,Thane,Amoxicillin,antibiotic,tier1,0.5,441
2022-07-04,Thane,Vitamin D3,chronic,tier1,0.5,277
2022-07-04,Thane,Ibuprofen,fever_cold,tier1,0.5,477
2022-07-04,Nashik,Paracetamol,fever_cold,tier1,0.42,412
2022-07-04,Nashik,Azithromycin,antibiotic,tier1,0.42,249
2022-07-04,Nashik,ORS Sachets,OTC,tier1,0.42,925
2022-07-04,Nashik,Cetirizine,OTC,tier1,0.42,673
2022-07-04,Nashik,Metformin,chronic,tier1,0.42,339
2022-07-04,Nashik,Insulin Glargine,chronic,tier1,0.42,185
2022-07-04,Nashik,Omeprazole,gastro,tier1,0.42,395
2022-07-04,Nashik,Amoxicillin,antibiotic,tier1,0.42,263
2022-07-04,Nashik,Vitamin D3,chronic,tier1,0.42,240
2022-07-04,Nashik,Ibuprofen,fever_cold,tier1,0.42,385
2022-07-04,Aurangabad,Paracetamol,fever_cold,tier1,0.38,340
2022-07-04,Aurangabad,Azithromycin,antibiotic,tier1,0.38,235
2022-07-04,Aurangabad,ORS Sachets,OTC,tier1,0.38,700
2022-07-04,Aurangabad,Cetirizine,OTC,tier1,0.38,464
2022-07-04,Aurangabad,Metformin,chronic,tier1,0.38,281
2022-07-04,Aurangabad,Insulin Glargine,chronic,tier1,0.38,158
2022-07-04,Aurangabad,Omeprazole,gastro,tier1,0.38,365
2022-07-04,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,267
2022-07-04,Aurangabad,Vitamin D3,chronic,tier1,0.38,192
2022-07-04,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,402
2022-07-04,Solapur,Paracetamol,fever_cold,tier2,0.3,182
2022-07-04,Solapur,Azithromycin,antibiotic,tier2,0.3,98
2022-07-04,Solapur,ORS Sachets,OTC,tier2,0.3,337
2022-07-04,Solapur,Cetirizine,OTC,tier2,0.3,255
2022-07-04,Solapur,Metformin,chronic,tier2,0.3,134
2022-07-04,Solapur,Insulin Glargine,chronic,tier2,0.3,69
2022-07-04,Solapur,Omeprazole,gastro,tier2,0.3,182
2022-07-04,Solapur,Amoxicillin,antibiotic,tier2,0.3,118
2022-07-04,Solapur,Vitamin D3,chronic,tier2,0.3,84
2022-07-04,Solapur,Ibuprofen,fever_cold,tier2,0.3,154
2022-07-04,Kolhapur,Paracetamol,fever_cold,tier2,0.28,171
2022-07-04,Kolhapur,Azithromycin,antibiotic,tier2,0.28,132
2022-07-04,Kolhapur,ORS Sachets,OTC,tier2,0.28,248
2022-07-04,Kolhapur,Cetirizine,OTC,tier2,0.28,246
2022-07-04,Kolhapur,Metformin,chronic,tier2,0.28,115
2022-07-04,Kolhapur,Insulin Glargine,chronic,tier2,0.28,70
2022-07-04,Kolhapur,Omeprazole,gastro,tier2,0.28,130
2022-07-04,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,100
2022-07-04,Kolhapur,Vitamin D3,chronic,tier2,0.28,81
2022-07-04,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,135
2022-07-04,Amravati,Paracetamol,fever_cold,tier2,0.25,126
2022-07-04,Amravati,Azithromycin,antibiotic,tier2,0.25,97
2022-07-04,Amravati,ORS Sachets,OTC,tier2,0.25,312
2022-07-04,Amravati,Cetirizine,OTC,tier2,0.25,217
2022-07-04,Amravati,Metformin,chronic,tier2,0.25,113
2022-07-04,Amravati,Insulin Glargine,chronic,tier2,0.25,61
2022-07-04,Amravati,Omeprazole,gastro,tier2,0.25,120
2022-07-04,Amravati,Amoxicillin,antibiotic,tier2,0.25,122
2022-07-04,Amravati,Vitamin D3,chronic,tier2,0.25,73
2022-07-04,Amravati,Ibuprofen,fever_cold,tier2,0.25,131
2022-07-04,Nanded,Paracetamol,fever_cold,tier2,0.22,137
2022-07-04,Nanded,Azithromycin,antibiotic,tier2,0.22,84
2022-07-04,Nanded,ORS Sachets,OTC,tier2,0.22,184
2022-07-04,Nanded,Cetirizine,OTC,tier2,0.22,159
2022-07-04,Nanded,Metformin,chronic,tier2,0.22,99
2022-07-04,Nanded,Insulin Glargine,chronic,tier2,0.22,52
2022-07-04,Nanded,Omeprazole,gastro,tier2,0.22,121
2022-07-04,Nanded,Amoxicillin,antibiotic,tier2,0.22,101
2022-07-04,Nanded,Vitamin D3,chronic,tier2,0.22,68
2022-07-04,Nanded,Ibuprofen,fever_cold,tier2,0.22,109
2022-07-04,Sangli,Paracetamol,fever_cold,tier2,0.2,106
2022-07-04,Sangli,Azithromycin,antibiotic,tier2,0.2,69
2022-07-04,Sangli,ORS Sachets,OTC,tier2,0.2,244
2022-07-04,Sangli,Cetirizine,OTC,tier2,0.2,173
2022-07-04,Sangli,Metformin,chronic,tier2,0.2,83
2022-07-04,Sangli,Insulin Glargine,chronic,tier2,0.2,51
2022-07-04,Sangli,Omeprazole,gastro,tier2,0.2,108
2022-07-04,Sangli,Amoxicillin,antibiotic,tier2,0.2,75
2022-07-04,Sangli,Vitamin D3,chronic,tier2,0.2,58
2022-07-04,Sangli,Ibuprofen,fever_cold,tier2,0.2,87
2022-07-04,Jalgaon,Paracetamol,fever_cold,tier2,0.22,116
2022-07-04,Jalgaon,Azithromycin,antibiotic,tier2,0.22,91
2022-07-04,Jalgaon,ORS Sachets,OTC,tier2,0.22,209
2022-07-04,Jalgaon,Cetirizine,OTC,tier2,0.22,182
2022-07-04,Jalgaon,Metformin,chronic,tier2,0.22,89
2022-07-04,Jalgaon,Insulin Glargine,chronic,tier2,0.22,52
2022-07-04,Jalgaon,Omeprazole,gastro,tier2,0.22,102
2022-07-04,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,90
2022-07-04,Jalgaon,Vitamin D3,chronic,tier2,0.22,65
2022-07-04,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,111
2022-07-04,Akola,Paracetamol,fever_cold,tier2,0.18,99
2022-07-04,Akola,Azithromycin,antibiotic,tier2,0.18,55
2022-07-04,Akola,ORS Sachets,OTC,tier2,0.18,226
2022-07-04,Akola,Cetirizine,OTC,tier2,0.18,149
2022-07-04,Akola,Metformin,chronic,tier2,0.18,76
2022-07-04,Akola,Insulin Glargine,chronic,tier2,0.18,43
2022-07-04,Akola,Omeprazole,gastro,tier2,0.18,93
2022-07-04,Akola,Amoxicillin,antibiotic,tier2,0.18,78
2022-07-04,Akola,Vitamin D3,chronic,tier2,0.18,55
2022-07-04,Akola,Ibuprofen,fever_cold,tier2,0.18,71
2022-07-04,Latur,Paracetamol,fever_cold,tier2,0.17,87
2022-07-04,Latur,Azithromycin,antibiotic,tier2,0.17,59
2022-07-04,Latur,ORS Sachets,OTC,tier2,0.17,191
2022-07-04,Latur,Cetirizine,OTC,tier2,0.17,157
2022-07-04,Latur,Metformin,chronic,tier2,0.17,69
2022-07-04,Latur,Insulin Glargine,chronic,tier2,0.17,40
2022-07-04,Latur,Omeprazole,gastro,tier2,0.17,88
2022-07-04,Latur,Amoxicillin,antibiotic,tier2,0.17,65
2022-07-04,Latur,Vitamin D3,chronic,tier2,0.17,50
2022-07-04,Latur,Ibuprofen,fever_cold,tier2,0.17,88
2022-07-04,Dhule,Paracetamol,fever_cold,tier2,0.16,77
2022-07-04,Dhule,Azithromycin,antibiotic,tier2,0.16,61
2022-07-04,Dhule,ORS Sachets,OTC,tier2,0.16,129
2022-07-04,Dhule,Cetirizine,OTC,tier2,0.16,121
2022-07-04,Dhule,Metformin,chronic,tier2,0.16,66
2022-07-04,Dhule,Insulin Glargine,chronic,tier2,0.16,42
2022-07-04,Dhule,Omeprazole,gastro,tier2,0.16,85
2022-07-04,Dhule,Amoxicillin,antibiotic,tier2,0.16,49
2022-07-04,Dhule,Vitamin D3,chronic,tier2,0.16,43
2022-07-04,Dhule,Ibuprofen,fever_cold,tier2,0.16,77
2022-07-04,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,115
2022-07-04,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,75
2022-07-04,Ahmednagar,ORS Sachets,OTC,tier2,0.2,221
2022-07-04,Ahmednagar,Cetirizine,OTC,tier2,0.2,185
2022-07-04,Ahmednagar,Metformin,chronic,tier2,0.2,82
2022-07-04,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,50
2022-07-04,Ahmednagar,Omeprazole,gastro,tier2,0.2,91
2022-07-04,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,75
2022-07-04,Ahmednagar,Vitamin D3,chronic,tier2,0.2,55
2022-07-04,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,93
2022-07-04,Chandrapur,Paracetamol,fever_cold,tier2,0.15,81
2022-07-04,Chandrapur,Azithromycin,antibiotic,tier2,0.15,55
2022-07-04,Chandrapur,ORS Sachets,OTC,tier2,0.15,164
2022-07-04,Chandrapur,Cetirizine,OTC,tier2,0.15,108
2022-07-04,Chandrapur,Metformin,chronic,tier2,0.15,62
2022-07-04,Chandrapur,Insulin Glargine,chronic,tier2,0.15,33
2022-07-04,Chandrapur,Omeprazole,gastro,tier2,0.15,93
2022-07-04,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,61
2022-07-04,Chandrapur,Vitamin D3,chronic,tier2,0.15,44
2022-07-04,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,83
2022-07-04,Parbhani,Paracetamol,fever_cold,tier2,0.14,66
2022-07-04,Parbhani,Azithromycin,antibiotic,tier2,0.14,44
2022-07-04,Parbhani,ORS Sachets,OTC,tier2,0.14,126
2022-07-04,Parbhani,Cetirizine,OTC,tier2,0.14,112
2022-07-04,Parbhani,Metformin,chronic,tier2,0.14,60
2022-07-04,Parbhani,Insulin Glargine,chronic,tier2,0.14,35
2022-07-04,Parbhani,Omeprazole,gastro,tier2,0.14,96
2022-07-04,Parbhani,Amoxicillin,antibiotic,tier2,0.14,43
2022-07-04,Parbhani,Vitamin D3,chronic,tier2,0.14,43
2022-07-04,Parbhani,Ibuprofen,fever_cold,tier2,0.14,63
2022-07-04,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,66
2022-07-04,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,43
2022-07-04,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,121
2022-07-04,Ichalkaranji,Cetirizine,OTC,tier2,0.13,127
2022-07-04,Ichalkaranji,Metformin,chronic,tier2,0.13,57
2022-07-04,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,31
2022-07-04,Ichalkaranji,Omeprazole,gastro,tier2,0.13,81
2022-07-04,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,45
